IdValeSalida,NoConsecutivo,Fecha,Destino,Inventariada,Nota,Exportada,Periodo,DiezPorciento,año
7643,7643,"03/13/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7644,7644,"03/13/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7645,7645,"03/13/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7646,7646,"03/13/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7647,7647,"03/13/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7648,7648,"03/13/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7649,7649,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7650,7650,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7651,7651,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7652,7652,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7653,7653,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7654,7654,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7655,7655,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7656,7656,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7657,7657,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7658,7658,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7659,7659,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7660,7660,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7661,7661,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7662,7662,"03/14/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7663,7663,"03/17/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7664,7664,"03/17/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7665,7665,"03/17/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7666,7666,"03/17/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7667,7667,"03/17/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7668,7668,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7669,7669,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7670,7670,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7671,7671,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7672,7672,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7673,7673,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7674,7674,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7675,7675,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7676,7676,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7677,7677,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7678,7678,"03/18/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7679,7679,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7680,7680,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7681,7681,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7682,7682,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7683,7683,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7684,7684,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7685,7685,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7686,7686,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7687,7687,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7688,7688,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7689,7689,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7690,7690,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7691,7691,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7692,7692,"03/19/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7693,7693,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7694,7694,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7695,7695,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7696,7696,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7697,7697,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7698,7698,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7699,7699,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7700,7700,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7701,7701,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7702,7702,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7703,7703,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7704,7704,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7705,7705,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7706,7706,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7707,7707,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7708,7708,"03/20/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7709,7709,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7710,7710,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7711,7711,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7712,7712,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7713,7713,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7714,7714,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7715,7715,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7716,7716,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7717,7717,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7718,7718,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7719,7719,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7720,7720,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7721,7721,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7722,7722,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7723,7723,"03/21/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7724,7724,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7725,7725,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7726,7726,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7727,7727,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7728,7728,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7729,7729,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7730,7730,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7731,7731,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7732,7732,"03/24/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7733,7733,"03/25/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7734,7734,"03/25/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7735,7735,"03/25/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7736,7736,"03/25/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7737,7737,"03/25/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7738,7738,"03/25/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7739,7739,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7740,7740,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7741,7741,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7742,7742,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7743,7743,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7744,7744,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7745,7745,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7746,7746,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7747,7747,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7748,7748,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7749,7749,"03/26/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7750,7750,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7751,7751,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7752,7752,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7753,7753,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7754,7754,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7755,7755,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7756,7756,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7757,7757,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7758,7758,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7759,7759,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7760,7760,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7761,7761,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7762,7762,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7763,7763,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7764,7764,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7765,7765,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7766,7766,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7767,7767,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7768,7768,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7769,7769,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7770,7770,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7771,7771,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7772,7772,"03/27/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7773,7773,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7774,7774,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7775,7775,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7776,7776,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7777,7777,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7778,7778,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7779,7779,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7780,7780,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7781,7781,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7782,7782,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7783,7783,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7784,7784,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7785,7785,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7786,7786,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7787,7787,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7788,7788,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7789,7789,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7790,7790,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7791,7791,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7792,7792,"03/28/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7793,7793,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7794,7794,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7795,7795,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7796,7796,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7797,7797,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7798,7798,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7799,7799,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7800,7800,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7801,7801,"03/31/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"3/2026",0,2026
7802,7802,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7803,7803,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7804,7804,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7805,7805,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7806,7806,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7807,7807,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7808,7808,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7809,7809,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7810,7810,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7811,7811,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7812,7812,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7813,7813,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7814,7814,"04/01/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7815,7815,"04/02/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7816,7816,"04/02/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7817,7817,"04/02/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7818,7818,"04/02/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7819,7819,"04/02/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7820,7820,"04/02/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7821,7821,"04/02/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7822,7822,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7823,7823,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7824,7824,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7825,7825,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7826,7826,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7827,7827,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7828,7828,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7829,7829,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7830,7830,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7831,7831,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7832,7832,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7833,7833,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7834,7834,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7835,7835,"04/03/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7836,7836,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7837,7837,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7838,7838,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7839,7839,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7840,7840,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7841,7841,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7842,7842,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7843,7843,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7844,7844,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7845,7845,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7846,7846,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7847,7847,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7849,7849,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7850,7850,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7851,7851,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7852,7852,"04/04/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7853,7853,"04/07/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7854,7854,"04/07/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7855,7855,"04/07/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7856,7856,"04/07/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7857,7857,"04/07/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7858,7858,"04/07/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7859,7859,"04/07/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
7860,7860,"04/07/26 00:00:00",1,1,"Vale de salida del punto de venta, dependiente de turno --> Abdul",1,"4/2026",0,2026
